lat,lon,bio1_mean,bio2_mean,bio3_mean,bio4_mean,bio5_mean,bio6_mean,bio7_mean,bio8_mean,bio9_mean,bio10_mean,bio11_mean,bio12_mean,bio13_mean,bio14_mean,bio15_mean,bio16_mean,bio17_mean,bio18_mean,bio19_mean,tmin1_mean,tmin2_mean,tmin3_mean,tmin4_mean,tmin5_mean,tmin6_mean,tmin7_mean,tmin8_mean,tmin9_mean,tmin10_mean,tmin11_mean,tmin12_mean,tmax1_mean,tmax2_mean,tmax3_mean,tmax4_mean,tmax5_mean,tmax6_mean,tmax7_mean,tmax8_mean,tmax9_mean,tmax10_mean,tmax11_mean,tmax12_mean,alt_mean,prec1_mean,prec2_mean,prec3_mean,prec4_mean,prec5_mean,prec6_mean,prec7_mean,prec8_mean,prec9_mean,prec10_mean,prec11_mean,prec12_mean
36.75,-3.75,178.83332824707,112,37,6625,349,50.5,298.666656494141,105.333335876465,268.833343505859,268.833343505859,102.5,435.166656494141,61.6666679382324,3.5,56,178.16667175293,19.6666660308838,19.6666660308838,177,50.5,58.8333320617676,74.3333358764648,95.1666641235352,125.666664123535,181,209,213.83332824707,182.66667175293,138,87,56.1666679382324,148.83332824707,159.33332824707,173.33332824707,202.66667175293,245.66667175293,313.666656494141,347.333343505859,348.333343505859,304,247,184.83332824707,142.5,713.166666666667,57.1666679382324,59.1666679382324,57.5,47.8333320617676,31.1666660308838,9.16666698455811,3.5,7.16666650772095,27.1666660308838,26.5,48.3333320617676,60.6666679382324
36.75,-4.25,193,101.428573608398,36.5714302062988,6178.4287109375,345,72.4285736083984,272.714294433594,122.285713195801,276.142852783203,276.285705566406,122.285713195801,478.428558349609,75.7142868041992,2.14285707473755,63.4285697937012,214.857147216797,16,20.1428565979004,214.857147216797,72.4285736083984,80.4285736083984,93.2857131958008,114.714286804199,144.571426391602,199,225.857147216797,231.285720825195,203.142852783203,158.285720825195,106,77,167.428573608398,173.428573608398,185.714279174805,214.571426391602,257.428558349609,314.714294433594,340.142852783203,345,307.428558349609,256.428558349609,200.142852783203,162,427.857142857143,67.4285736083984,71.7142868041992,62.4285697937012,44.5714302062988,26.1428565979004,8.85714244842529,2.14285707473755,5.14285707473755,25.4285717010498,30.8571434020996,58.2857131958008,75.5714263916016
36.75,-4.75,192.444442749023,101.444442749023,37.5555572509766,6003.888671875,342.444458007812,75.5555572509766,267.111114501953,123.666664123535,272.444458007812,273.111114501953,123.666664123535,562.666687011719,96.3333358764648,1.33333337306976,68.2222213745117,265,14.5555553436279,31.2222213745117,265,75.5555572509766,80.4444427490234,92.8888854980469,115.333335876465,143.777770996094,196,222,228.111114501953,203,159.66667175293,107.888885498047,78.4444427490234,170.33332824707,173.111114501953,185.888885498047,214.222229003906,258,310,335.666656494141,342.444458007812,307.555541992188,257,201.444442749023,164.222229003906,411.333333333333,82,86.4444427490234,76.8888854980469,48,27.1111106872559,8.66666698455811,1.33333337306976,4.66666650772095,27.1111106872559,37.5555572509766,66,96.3333358764648
36.75,-5.25,177.777770996094,108.222221374512,37.8888893127441,6247.77783203125,339.444458007812,57.3333320617676,282.333343505859,105.555557250977,260.111114501953,261.888885498047,105.555557250977,673.777770996094,114.111114501953,2,69,317.666656494141,16.2222213745117,38.4444427490234,317.666656494141,57.5555572509766,61.5555572509766,74.1111145019531,98.4444427490234,126.444442749023,176.777770996094,201.66667175293,209,185.444442749023,142,90.4444427490234,59.5555572509766,153.33332824707,156.888885498047,171.33332824707,200.777770996094,247.66667175293,301.555541992188,333.111114501953,339.444458007812,301.888885498047,244.888885498047,185.777770996094,144.777770996094,677.111111111111,98.6666641235352,104.666664123535,100,56.6666679382324,32.8888893127441,9,2,5.44444465637207,31,47.6666679382324,71.5555572509766,114.111114501953
36.75,-5.75,196.222229003906,93.4444427490234,35.5555572509766,5931.77783203125,339.222229003906,81,258.111114501953,126,272.333343505859,275.333343505859,126,592.333312988281,105.777778625488,1,69.8888854980469,277.555541992188,11.777777671814,29.4444446563721,277.555541992188,83.5555572509766,89.3333358764648,102.777778625488,125.444442749023,155.555557250977,199.777770996094,223.555557250977,234.555557250977,213.444442749023,170,114.777778625488,81.1111145019531,168.66667175293,174.444442749023,189.33332824707,214.66667175293,261,304.888885498047,332.777770996094,339.222229003906,308.777770996094,260.222229003906,201.66667175293,160.111114501953,172.444444444444,82.5555572509766,89,87.7777786254883,49.5555572509766,26.2222213745117,7.55555534362793,1,3.11111116409302,25.1111106872559,51.6666679382324,62.7777786254883,105.777778625488
36.75,-6.25,202,86.2222213745117,35.4444427490234,5620.66650390625,331.777770996094,91.6666641235352,239.888885498047,134.66667175293,273,277,134.66667175293,482.888885498047,85.5555572509766,0.777777791023254,68.1111145019531,221,9.44444465637207,23.8888893127441,221,92.2222213745117,102.333335876465,114.444442749023,134.66667175293,167.222229003906,206.111114501953,230.33332824707,241.444442749023,220.888885498047,179,126.666664123535,91.7777786254883,173.111114501953,180.33332824707,194.888885498047,219.66667175293,260.777770996094,300.666656494141,328.444458007812,331.777770996094,308.333343505859,265.777770996094,209.555557250977,168.444442749023,21.5555555555556,65.6666641235352,69.8888854980469,68.3333358764648,40.1111106872559,22.5555553436279,6.44444465637207,0.777777791023254,2.33333325386047,20.6666660308838,50.6666679382324,49.7777786254883,85.5555572509766
36.75,-6.75,203,93,37,5688,340,90,250,135,275,279,135,434,75,1,67,200,9,21,200,90,102,113,133,172,202,229,237,216,175,124,91,174,182,198,227,270,308,336,340,314,270,213,170,19,62,63,57,34,20,6,1,2,18,49,47,75
36.75,-7.75,192,95,42,4540,314,93,221,139,249,254,139,402,79,1,78,215,9,11,215,93,100,104,122,146,178,202,206,194,166,126,98,179,183,197,214,245,280,312,314,295,259,214,180,1,79,60,43,24,15,7,1,1,9,43,44,77
36.75,11.75,206.5,69.5,30.5,5720,333.5,110.5,222.5,142.5,280,284,141.5,290.5,49,0,69,129.5,5.5,20,113,111.5,110.5,115,134,169.5,218.5,245,252.5,235,194.5,151.5,122,163,170.5,178.5,207.5,252.5,303.5,329,333.5,306,258.5,213,177,93.5,44,37,32,18,9.5,3.5,0,2,18,48,29.5,48.5
36.75,12.25,200,67,30,5780,327,105,222,180,275,278,135,311,54,0,69,139,7,22,117,106,105,110,130,165,214,241,248,230,190,147,117,154,162,171,200,246,298,323,327,300,251,206,169,215,46,38,33,19,10,4,0,2,19,52,33,54
36.75,14.25,203.5,76,32.5,5683.5,328,97.5,230.5,184.5,276.5,279.5,138.5,360,75,1.5,71.5,178,9.5,31.5,116.5,97.5,101.5,107.5,127.5,166.5,218,241.5,249.5,229,186.5,145,116.5,165.5,173.5,183.5,207.5,249.5,303,322,328,307.5,260.5,216.5,183,54.5000000000007,46.5,32,38,19,13,2,1.5,6,24,75,54,49
36.75,14.75,193.5,80.5,32.3333320617676,6004.83349609375,328.666656494141,83.5,245.16667175293,172.16667175293,272.333343505859,273.833343505859,125.166664123535,395.833343505859,85.8333358764648,1.66666662693024,73,193.16667175293,12,35.1666679382324,130.83332824707,83.5,87.1666641235352,94.8333358764648,115.166664123535,155.66667175293,207.5,232.5,238.83332824707,217,173.5,132.16667175293,102.833335876465,152.16667175293,160.66667175293,171.66667175293,197.16667175293,243.66667175293,301.666656494141,324.5,328.666656494141,301.5,249.5,204.66667175293,170,255.333333333333,52,32.6666679382324,45.8333320617676,19.6666660308838,14,3.16666674613953,1.66666662693024,6.83333349227905,26.5,85.8333358764648,56.5,50.8333320617676
36.75,15.25,203.75,84.5,33.75,5866.5,338.75,92.5,246.5,183.5,280.25,282.25,136.75,413,99,1.25,80.25,208.5,10.5,33.75,138.75,92.5,96.75,104,123.75,163,215,238.5,244.5,225,182.5,141.25,111.25,167.25,175.5,185.75,208.75,252.5,310.75,334.5,338.75,312.75,262.25,218,184.5,75.75,56.75,30.25,51.75,17.5,11.5,3,1.25,6.75,26.25,99,57.5,52
36.75,21.75,201.600006103516,78,32.5999984741211,5746.60009765625,327.200012207031,92.5999984741211,234.399993896484,149.199996948242,275.399993896484,276.200012207031,133.199996948242,727.400024414062,131,3.40000009536743,76.8000030517578,372,13.6000003814697,30.6000003814697,282.600006103516,92.5999984741211,97.4000015258789,108,131.399993896484,169.600006103516,214.399993896484,240.199996948242,242.800003051758,219,176.600006103516,142.600006103516,115.400001525879,154.600006103516,164.199996948242,181.800003051758,215.399993896484,260.799987792969,306.200012207031,322,327.200012207031,305,260.399993896484,213.199996948242,176.600006103516,139.2,117,73.8000030517578,92,33.7999992370605,25.3999996185303,4.80000019073486,3.40000009536743,5.19999980926514,25.6000003814697,91.5999984741211,124,131
36.75,22.25,180.66667175293,88.1666641235352,33.8333320617676,6117.66650390625,322.5,64.3333358764648,258,124.5,261.5,261.5,108.166664123535,716,129.16667175293,6.66666650772095,74,359.666656494141,21.8333339691162,21.8333339691162,296.5,64.3333358764648,69.8333358764648,83,108,147.33332824707,192.16667175293,214,215.33332824707,189.33332824707,149.5,116.333335876465,89.6666641235352,131.66667175293,140.66667175293,160.33332824707,194.66667175293,247,303.166656494141,321.833343505859,322.5,292,237.33332824707,192,154.33332824707,471.166666666667,117.166664123535,72.6666641235352,97.1666641235352,37,28.8333339691162,7.66666650772095,6.83333349227905,7.5,22.6666660308838,76.5,113.333335876465,129.16667175293
