lat,lon,bio1_mean,bio2_mean,bio3_mean,bio4_mean,bio5_mean,bio6_mean,bio7_mean,bio8_mean,bio9_mean,bio10_mean,bio11_mean,bio12_mean,bio13_mean,bio14_mean,bio15_mean,bio16_mean,bio17_mean,bio18_mean,bio19_mean,tmin1_mean,tmin2_mean,tmin3_mean,tmin4_mean,tmin5_mean,tmin6_mean,tmin7_mean,tmin8_mean,tmin9_mean,tmin10_mean,tmin11_mean,tmin12_mean,tmax1_mean,tmax2_mean,tmax3_mean,tmax4_mean,tmax5_mean,tmax6_mean,tmax7_mean,tmax8_mean,tmax9_mean,tmax10_mean,tmax11_mean,tmax12_mean,alt_mean,prec1_mean,prec2_mean,prec3_mean,prec4_mean,prec5_mean,prec6_mean,prec7_mean,prec8_mean,prec9_mean,prec10_mean,prec11_mean,prec12_mean
35.75,23.75,203.25,61.5,29,5489.75,315.75,106,209.75,146.25,275,275,138,551.5,109.5,1,84.5,299,5.75,5.75,248,107.5,106,117.25,143.25,180.25,225.75,246.5,250.75,226,189,154.75,121.75,156.75,161.75,177,211.75,255,299.25,312.25,315.75,285.75,250.25,210.5,173.25,133,109.5,81.75,56.75,25.5,11.25,2.75,1,2,14.75,58.25,81,107
35.75,24.25,205,68.5,31,5590.5,324,105,218.5,139,279,279,139,583.5,111.5,1,84,315,6,6,315,105.5,105,116,143,179.5,227,245.5,249.5,222,187.5,153.5,120,162,166,181,218,262,308,322.5,324,293,253.5,212,175,115,109,94.5,65,27.5,11,3,1,2,14,61.5,84,111.5
35.75,27.25,201.800003051758,63.5999984741211,29.3999996185303,5514.60009765625,314.799987792969,102.800003051758,212.600006103516,153.800003051758,272.600006103516,273.600006103516,135.600006103516,663.200012207031,166,1,97.4000015258789,401.799987792969,4.40000009536743,13.8000001907349,314.600006103516,103.400001525879,102.800003051758,112.400001525879,140.199996948242,174.199996948242,221.800003051758,241.600006103516,255.399993896484,228.600006103516,187.600006103516,150,119.800003051758,159,160.399993896484,175.600006103516,209.800003051758,246.800003051758,292.399993896484,308.600006103516,314.799987792969,292.399993896484,252.800003051758,212.800003051758,177,228.4,166,83,65.8000030517578,21.6000003814697,16.2000007629395,2.59999990463257,1,1,12.1999998092651,58.2000007629395,87.5999984741211,148.399993896484
35.75,27.75,208.5,67.5,30.5,5648,325,106,219,158.5,280.5,282,141,759,196.5,0,103,487,3,15,351.5,106.5,106,116.5,145.5,181.5,230,247.5,262.5,236.5,191,151.5,122.5,165.5,169,184,219,257,302.5,317.5,325,303.5,259.5,221,183.5,85,196.5,83.5,72,19,17.5,2,1,0,13,63.5,108.5,182
36.25,-4.75,198.5,87.5,39.5,4549,315.5,97.5,217.5,153.5,257,260.5,145,478,88,1,73.5,239,12.5,18,234,97.5,100.5,118.5,135.5,163,193,217,222.5,206,169.5,127.5,111.5,182,187.5,203.5,224,256,283,309.5,315.5,293,253,212,191,34,77,69,49,33.5,19.5,8,1,3.5,13.5,42,74.5,88
36.25,-5.25,190.83332824707,86.6666641235352,40.1666679382324,4392,305.5,92.8333358764648,212.66667175293,144,246.33332824707,250.66667175293,138.66667175293,595.5,112.666664123535,1,76.3333358764648,300.5,11.3333330154419,19.5,299,92.8333358764648,95.3333358764648,113.166664123535,130,155.5,182.33332824707,205.66667175293,212.33332824707,196.33332824707,163,121,104,175,181.5,197.33332824707,216,246.33332824707,272.333343505859,299.833343505859,305.5,284.166656494141,245.33332824707,204.66667175293,182.5,124.5,98.1666641235352,88.5,67.5,43.5,21.6666660308838,7.16666650772095,1,3.16666674613953,15,49.1666679382324,88,112.666664123535
36.25,-5.75,186.777770996094,80.6666641235352,38.2222213745117,4473.66650390625,296,88.3333358764648,207.555557250977,131.555557250977,242.33332824707,246.222229003906,131.555557250977,650.333312988281,120.222221374512,0.666666686534882,75.4444427490234,318,11.5555553436279,20.5555553436279,318,88.3333358764648,92.8888854980469,113.444442749023,131.222229003906,155.777770996094,183.111114501953,205,211.66667175293,195.66667175293,161.777770996094,118.444442749023,98.8888854980469,164.111114501953,172.66667175293,191.777770996094,211.888885498047,239.888885498047,267.111114501953,292.333343505859,296,277.888885498047,240.111114501953,198.111114501953,172.555557250977,150.333333333333,97.7777786254883,99.6666641235352,87.7777786254883,47.6666679382324,22.6666660308838,7.88888883590698,0.666666686534882,3.11111116409302,16.5555553436279,58,88.3333358764648,120.222221374512
36.25,-6.25,194.33332824707,72.3333358764648,36,4565.33349609375,296,98,197.66667175293,137,250.33332824707,254.66667175293,137,537,103.666664123535,1,72.3333358764648,248.66667175293,10.3333330154419,20,248.66667175293,98,105.333335876465,125.333335876465,142,168,196.33332824707,217.33332824707,224.33332824707,209.66667175293,172.66667175293,130.33332824707,108,163.66667175293,174.33332824707,194.66667175293,216.33332824707,246.33332824707,272.333343505859,295.333343505859,295.666656494141,285.666656494141,246.33332824707,202,174.66667175293,31.3333333333333,71.6666641235352,73.3333358764648,73.3333358764648,39,21.3333339691162,6.66666650772095,1,2.66666674613953,16.3333339691162,60.6666679382324,67.6666641235352,103.666664123535
36.25,14.25,204.5,71,32.5,5233,325.5,109.5,216,190,270.5,275.5,143.5,460,92.5,0,82.5,248,8,44,144,109.5,110.5,117.5,134.5,167.5,206.5,234,244,226.5,192.5,156.5,127,168.5,171.5,182.5,206.5,248,290,322.5,325.5,300,260,219,184,48.4999999999999,72.5,41.5,30.5,14,7,3,0,5,39,92.5,76,79.5
36.25,22.75,197.5,61,27.75,5618,316.25,101.5,215,148.5,270.75,271.5,131.25,542,111.5,2,84,301.5,7.5,20.75,219.5,101.75,101.75,112.5,137.25,174.5,216,242.25,245.75,222,182.5,150,118.5,149.25,153.25,168.25,199.75,245.25,290.25,315.5,315.75,287.5,241.5,204,167.25,146.75,101,65,53.5,25.5,12.75,2.25,2.75,2.5,16,61,89,111.5
36.25,23.25,197.25,58.75,26.75,5690,316.5,101.75,214.75,147.75,272,272,130.25,513,105.75,2.25,84,285.5,6.75,13.25,210.25,102.25,101.75,112.75,138,176,218.5,244,247.75,222.75,183.25,150.75,119,147,150.75,166.25,198,245,291.25,316.5,315.25,285.75,238.5,202,165,163.25,96.25,62.25,51.5,24.25,12,2.25,2.5,2.25,14.75,56,83,105.75
36.25,25.25,206.66667175293,55.3333320617676,28,5187,308.333343505859,114.333335876465,194.33332824707,145,274,274,143,439.333343505859,89.6666641235352,0,83.3333358764648,238.33332824707,4,4,198.33332824707,115,114.333335876465,123,151,184,229.66667175293,251,255.66667175293,229.33332824707,194.33332824707,162.33332824707,133.33332824707,163,164.33332824707,179,215,250.66667175293,292.666656494141,306,308.333343505859,283.333343505859,254,213.66667175293,180.33332824707,47.3333333333333,89.6666641235352,63,45.3333320617676,20,11.6666669845581,3,1,0,13.3333330154419,49.3333320617676,58,85.6666641235352
36.25,25.75,206.75,57.75,28,5284.75,313.5,112.5,201,145,275.5,275.5,142.5,473.75,103.25,0,86.5,265,3,3,220.5,114.25,112.5,121.75,149.75,182.5,228.25,250.75,257.5,230.5,194.75,160.75,132.5,164,164.25,179,214.75,250.25,293,309.25,313.5,287.25,256,214.75,181.5,65.5,103.25,69,48.5,21,12.25,2.5,0.5,0,13.5,49.75,60.75,93
36.25,27.25,205,74.5,31,5947,334,98.5,235,143.5,282.5,282.5,134.5,717.5,179,1,98,437.5,4.5,16,340.5,98.5,98.5,110,139,174.5,222,244.5,254,227.5,183,145.5,114,159.5,162,180,217,260.5,307.5,330.5,334,307,259,214.5,177,163,179,95.5,66,24,18.5,3,1,1,15,60,93,163
36.25,27.75,202.16667175293,71.1666641235352,30.5,5911,326.166656494141,95.6666641235352,230.33332824707,148.16667175293,277.833343505859,279,131.66667175293,798.166687011719,202.83332824707,0.833333313465118,101,504.166656494141,5.33333349227905,17.5,406.666656494141,95.6666641235352,96.8333358764648,107.666664123535,137.66667175293,174.83332824707,223.5,241.66667175293,256,228.16667175293,181.16667175293,141.16667175293,111.333335876465,155.5,159.66667175293,176.66667175293,213.16667175293,255.16667175293,301.5,319.333343505859,326.166656494141,302.5,254.5,212.33332824707,173.33332824707,215.5,202.83332824707,89.8333358764648,75.8333358764648,22,20.5,3.16666674613953,1.5,0.833333313465118,15.1666669845581,65.5,112,189.66667175293
36.25,28.25,207,73,31,5921.39990234375,331.399993896484,99.4000015258789,232,152.800003051758,283.200012207031,284.200012207031,137,840.400024414062,213.399993896484,0.600000023841858,102.400001525879,542.400024414062,5,17.7999992370605,481,99.4000015258789,101.199996948242,112,141.800003051758,180.800003051758,229.600006103516,246.800003051758,260.799987792969,233.199996948242,184,143.600006103516,114.199996948242,161.600006103516,167,184.199996948242,220,261.399993896484,308,324.399993896484,331.399993896484,308.799987792969,261,218.399993896484,179.199996948242,95.4,213.399993896484,87.5999984741211,79.1999969482422,20.7999992370605,21.7999992370605,2.59999990463257,1.79999995231628,0.600000023841858,15.6000003814697,68,124.800003051758,204.399993896484
36.75,-1.75,197,87,37,5113,323,88,234,173,263,268,137,209,29,2,48,81,13,23,73,88,93,113,131,163,195,227,233,211,168,122,101,175,182,201,219,248,283,318,323,298,252,209,186,96,27,21,17,15,18,8,2,3,18,29,26,26
36.75,-2.25,193.66667175293,85.6666641235352,36.1666679382324,5139.5,319,86.1666641235352,233,147.33332824707,259.833343505859,265,133.66667175293,211.66667175293,28.5,2,46.8333320617676,79,13.1666669845581,21.5,75.3333358764648,86.1666641235352,89.8333358764648,109.666664123535,128.5,159.66667175293,191.5,224.66667175293,230.5,208.5,165.16667175293,119.833335876465,99.1666641235352,169.66667175293,176.83332824707,195,214.66667175293,243.5,278.5,315,319,293.5,247.33332824707,203.83332824707,180.16667175293,175.833333333333,28.3333339691162,21.8333339691162,18.3333339691162,17.1666660308838,18.3333339691162,8.33333301544189,2,2.83333325386047,16.6666660308838,27.6666660308838,25.1666660308838,25.5
36.75,-2.75,176.83332824707,97.8333358764648,36.6666679382324,5706.66650390625,324,59.6666679382324,264.333343505859,114.5,251.83332824707,255.5,109.666664123535,298.833343505859,40.1666679382324,4.16666650772095,46.5,111,20.8333339691162,28.5,110.5,59.6666679382324,64.5,86.1666641235352,104.833335876465,136.33332824707,172.16667175293,205,210,184.33332824707,140.5,95.1666641235352,75.3333358764648,147.16667175293,158.33332824707,179,202.66667175293,234.83332824707,280,322.5,322.333343505859,288.833343505859,233.66667175293,185.16667175293,155.16667175293,571.666666666667,40.1666679382324,31.6666660308838,31.3333339691162,28.6666660308838,26.6666660308838,10.6666669845581,4.16666650772095,6.16666650772095,18.3333339691162,31.1666660308838,31.5,38.3333320617676
36.75,-3.25,167,110.333335876465,37.1666679382324,6123,333,41,292.166656494141,95.1666641235352,249.33332824707,250.66667175293,95.1666641235352,371.333343505859,51.3333320617676,4.5,49.1666679382324,144.5,23.6666660308838,31.5,144.5,41,48.1666679382324,71.1666641235352,89.6666641235352,121.5,159.66667175293,191.33332824707,195.33332824707,166.5,123.166664123535,77.6666641235352,58.1666679382324,134.33332824707,149.5,172,198.16667175293,234,286.5,333,329.5,288.833343505859,227.5,174.16667175293,140.16667175293,813.666666666667,51.3333320617676,42.3333320617676,40.6666679382324,36.1666679382324,31.6666660308838,11.5,4.5,7.33333349227905,19.6666660308838,34.8333320617676,40.1666679382324,51
36.75,-3.75,172.5,111.5,37.8333320617676,6097.16650390625,337.5,45.6666679382324,291.666656494141,104.166664123535,254.33332824707,254.33332824707,100.333335876465,396.666656494141,58.3333320617676,3.66666674613953,55.6666679382324,166.33332824707,20.1666660308838,22.8333339691162,165,45.6666679382324,54.1666679382324,78.1666641235352,95.5,128.33332824707,165.83332824707,195,198.66667175293,169.66667175293,127.333335876465,81,61.1666679382324,138.83332824707,156,179.83332824707,205.33332824707,243.66667175293,294.833343505859,337.5,334.5,292.166656494141,232.33332824707,178,145.33332824707,713.166666666667,58,49,41.5,36.5,30,10.6666669845581,3.66666674613953,6,17.3333339691162,36.6666679382324,49.5,57.8333320617676
36.75,-4.25,186,100.714286804199,38,5623.4287109375,330.428558349609,67.4285736083984,263.285705566406,127.285713195801,260.428558349609,261.428558349609,119.142860412598,448.142852783203,71.7142868041992,2.57142853736877,64.5714263916016,205.857147216797,17.4285717010498,21.2857151031494,201.571426391602,67.4285736083984,74.8571395874023,96.7142868041992,114.571426391602,146.571426391602,183.285720825195,210.714279174805,214.857147216797,189,147.428573608398,100.857139587402,82.1428604125977,156.857147216797,169.142852783203,191.571426391602,216.571426391602,254.428573608398,294.714294433594,329,329.714294433594,294.714294433594,241.285720825195,192.142852783203,164.714279174805,427.857142857143,68.7142868041992,60.8571434020996,46.2857131958008,34.8571434020996,25.8571434020996,10.2857141494751,2.57142853736877,4.42857122421265,15.2857141494751,41.4285697937012,65,71.7142868041992
36.75,-4.75,185.111114501953,99.5555572509766,38.4444427490234,5420.111328125,326.222229003906,70.5555572509766,255.777770996094,128.555557250977,256,258.111114501953,120.777778625488,532.333312988281,91,2.22222232818604,69,252.66667175293,16.6666660308838,22.3333339691162,249,70.5555572509766,75.5555572509766,96.1111145019531,115,145.33332824707,179.888885498047,206,211,188.777770996094,147.888885498047,102.888885498047,84.4444427490234,159.33332824707,168.33332824707,190,215,253.33332824707,289.444458007812,323.333343505859,326.222229003906,293.555541992188,240.777770996094,192.888885498047,166.555557250977,411.333333333333,83.1111145019531,75,58.5555572509766,38.6666679382324,27,10.3333330154419,2.22222232818604,4.22222232818604,16.1111106872559,48.1111106872559,78.5555572509766,91
36.75,-5.25,170.33332824707,106,38.7777786254883,5679.4443359375,323.111114501953,52.8888893127441,270.222229003906,104.333335876465,244.555557250977,247.111114501953,102.555557250977,643.111083984375,109.444442749023,2.22222232818604,69.3333358764648,301.444458007812,18,25.6666660308838,301.111114501953,52.8888893127441,56.5555572509766,78.1111145019531,98.5555572509766,128.66667175293,162,186.888885498047,192.888885498047,171,130.777770996094,85.4444427490234,65.5555572509766,142,152.33332824707,175.66667175293,201.66667175293,243,281.666656494141,320.666656494141,323.111114501953,287.444458007812,229,177,147,677.111111111111,99.3333358764648,92.2222213745117,78.6666641235352,46.7777786254883,32.2222213745117,11.222222328186,2.22222232818604,4.77777767181396,18.8888893127441,58.4444427490234,89,109.444442749023
36.75,-5.75,189.777770996094,90.5555572509766,36.4444427490234,5403,323.222229003906,79.5555572509766,243.66667175293,129,258.222229003906,261.555541992188,123.777778625488,577.111083984375,103.777778625488,1,70.2222213745117,267.444458007812,13.3333330154419,20.5555553436279,266.222229003906,79.5555572509766,85.2222213745117,106.888885498047,126.444442749023,159.111114501953,187.777770996094,210.444442749023,219.888885498047,200.777770996094,159.444442749023,110.333335876465,87.4444427490234,158.222229003906,170.33332824707,193.222229003906,215.888885498047,257.777770996094,287.111114501953,320.333343505859,323.222229003906,294.888885498047,245,193.111114501953,162,172.444444444444,82.8888854980469,79.4444427490234,71.3333358764648,41.7777786254883,26,9.55555534362793,1,2.77777767181396,16.7777786254883,61.7777786254883,79.6666641235352,103.777778625488
36.75,-6.25,196.444442749023,83.1111145019531,36,5141.77783203125,316.777770996094,89.2222213745117,227.555557250977,139.222229003906,260.666656494141,264.222229003906,132.777770996094,478.333343505859,86.7777786254883,0.777777791023254,68.5555572509766,216.222229003906,11.3333330154419,19,214.111114501953,89.2222213745117,99.1111145019531,118.555557250977,136.222229003906,171.777770996094,197.555557250977,219,228.111114501953,209.777770996094,169.777770996094,122.666664123535,98.1111145019531,163.777770996094,176.888885498047,198.555557250977,221.33332824707,258.444458007812,286.222229003906,316.555541992188,316.555541992188,295.222229003906,251.777770996094,201.444442749023,170.222229003906,21.5555555555556,65.5555572509766,62,56.8888893127441,34.7777786254883,22.3333339691162,8.44444465637207,0.777777791023254,2.22222232818604,16.1111106872559,59.3333320617676,63.4444427490234,86.7777786254883
36.75,-6.75,199,90,37,5294,327,88,239,141,265,268,133,436,77,1,67,199,11,19,193,88,99,118,135,178,197,219,226,207,167,120,97,165,179,202,230,270,296,326,327,302,257,205,172,19,61,55,48,31,21,8,1,2,16,55,61,77
36.75,-7.75,189,92,43,4234,303,92,211,146,242,245,138,397,78,1,76,206,10,13,202,92,98,107,124,152,178,195,197,188,161,122,102,174,181,198,215,245,274,303,303,286,249,207,182,1,74,50,36,25,14,8,1,1,11,44,54,78
36.75,11.75,198.5,67.5,31.5,5197.5,317.5,106.5,210.5,139.5,264,270,139,289.5,53,0,72.5,136,7,26.5,104.5,109.5,106.5,114,131,164.5,201.5,232,240.5,222,188.5,148,120,161.5,165.5,177.5,203.5,243,280.5,314,317.5,292,251.5,209,174,93.5,48,35,21.5,14,7.5,4,0,2.5,24,48,31.5,53
36.75,12.25,193,65,30,5258,311,101,210,176,259,264,132,312,59,0,73,146,8,29,108,104,101,109,126,160,197,228,236,217,184,143,115,153,157,170,196,236,275,308,311,286,244,202,166,215,49,36,23,15,8,4,0,3,26,52,35,59
36.75,14.25,196,74.5,33.5,5233,315.5,96.5,219,180,262,267,135.5,376.5,81.5,1.5,76,195.5,13.5,37,115,96.5,98.5,105.5,124.5,161.5,202,227.5,238.5,219.5,181.5,142,112.5,164.5,169,180,202.5,242,280.5,307.5,315.5,295,253.5,212.5,178.5,54.5000000000007,53,34,28,16.5,9.5,3.5,1.5,8.5,27,81.5,58.5,55.5
36.75,14.75,186.83332824707,79.1666641235352,33.1666679382324,5570.5,317.666656494141,83,234.5,167.66667175293,249.66667175293,262.5,123.166664123535,409.666656494141,91.1666641235352,1.66666662693024,75.8333358764648,208.5,16.6666660308838,41.5,127.833335876465,83,84.1666641235352,92.8333358764648,112.166664123535,151,192.5,219.5,228.66667175293,207.66667175293,168.5,129.16667175293,98.8333358764648,151.83332824707,157,169.5,193.16667175293,237.33332824707,280.666656494141,311.666656494141,317.666656494141,290,242.66667175293,200.83332824707,166,255.333333333333,60,34.8333320617676,33,17,10.1666669845581,4.83333349227905,1.66666662693024,10,29.3333339691162,91.1666641235352,60.6666679382324,56.8333320617676
36.75,15.25,197.5,83.75,35,5450.25,328.5,93,235.75,179.5,240.75,271.75,135.5,422.25,102,1.25,81.5,220,14.5,39.25,134,93,93.75,102,120.75,158.5,199.25,226.25,235,215.75,177.5,138.75,107.25,167.5,172.25,183.75,205.75,246.75,291.25,322.75,328.5,302.5,256.25,215,180.75,75.75,64.75,32.5,36.5,15.5,8.5,5,1.25,9.25,29,102,60.5,58
36.75,21.75,195.199996948242,77,33.5999984741211,5490.2001953125,317.600006103516,92.5999984741211,224.800003051758,145.199996948242,264.600006103516,268.200012207031,129.800003051758,698.200012207031,136.600006103516,3.20000004768372,79.1999969482422,369.600006103516,15.3999996185303,34.7999992370605,332.799987792969,92.5999984741211,94,104,127.199996948242,162.600006103516,201.199996948242,232.399993896484,236.199996948242,213,171.800003051758,138.800003051758,106.800003051758,154.600006103516,161.199996948242,177.399993896484,210.199996948242,252.600006103516,288.200012207031,311.600006103516,317.600006103516,296.799987792969,255.199996948242,208.199996948242,169.600006103516,139.2,113.599998474121,82.5999984741211,64.5999984741211,33.4000015258789,18.6000003814697,5.40000009536743,3.20000004768372,6.80000019073486,24.6000003814697,89.5999984741211,119.400001525879,136.600006103516
36.75,22.25,174.66667175293,87.1666641235352,34.1666679382324,5888.66650390625,314.166656494141,64.1666641235352,250,120.5,251.16667175293,251.83332824707,104.666664123535,691,135.66667175293,6,76.1666641235352,359.833343505859,22.6666660308838,34.3333320617676,333.166656494141,64.1666641235352,66.6666641235352,78.8333358764648,103.666664123535,140.16667175293,179.16667175293,206.5,209.16667175293,184.5,144.83332824707,112.333335876465,80.6666641235352,131.66667175293,137.66667175293,156.5,190.33332824707,239.66667175293,286.166656494141,312.333343505859,314.166656494141,284.833343505859,232.33332824707,187.66667175293,146.83332824707,471.166666666667,113.166664123535,84.3333358764648,65.5,37.6666679382324,22.3333339691162,8.5,6,8,22.1666660308838,75.8333358764648,111,135.66667175293
36.75,22.75,189.375,79.625,32.125,5930.875,325,81.75,243.5,135.375,267.25,267.5,119.375,581.5,117.375,4.375,78.25,309.875,14.25,18,277.5,81.75,83.75,95.625,121.5,159.25,200.25,226.625,229.25,203.5,163.5,130.75,98.625,143.625,149.5,167.125,200.75,249.625,297.75,324.625,324.75,293.625,241.625,199.25,159.625,239.75,97,69.625,55.625,30.875,17.75,5,4.5,5,18.125,64.25,95.125,117.375
36.75,23.25,195,72.25,29.75,5975.25,327,90,237,140.75,273.5,273.5,124.5,503.75,103.5,3.25,79.75,271.75,10,10,236,90,91.25,103.25,130.5,169.75,211.25,237.25,239.75,212.75,172.5,139.75,107,145.25,151,168.25,203.25,252.5,300.5,327,326,293,241.75,200.5,161.75,178.5,85.75,60.5,49.5,26.75,15,3.5,3.5,3.25,14.75,55.75,82.25,103.5
36.75,24.25,197.5,58.5,27.5,5536.5,309.75,102.25,207.5,147.5,270.25,270.25,131.5,403.5,88.25,0.25,84.25,225.25,3,3,163,102.25,103.25,113.5,140.75,178.75,221.75,243.25,243.75,220.25,181.75,150.5,119,148.5,152.5,168.5,205.25,251.5,297,309.75,306.75,279.5,237.75,201.5,164.25,168.25,74,50,39.25,20.75,12,2.5,0.5,0.25,9.5,43.5,63,88.25
