lat,lon,bio1_mean,bio2_mean,bio3_mean,bio4_mean,bio5_mean,bio6_mean,bio7_mean,bio8_mean,bio9_mean,bio10_mean,bio11_mean,bio12_mean,bio13_mean,bio14_mean,bio15_mean,bio16_mean,bio17_mean,bio18_mean,bio19_mean,tmin1_mean,tmin2_mean,tmin3_mean,tmin4_mean,tmin5_mean,tmin6_mean,tmin7_mean,tmin8_mean,tmin9_mean,tmin10_mean,tmin11_mean,tmin12_mean,tmax1_mean,tmax2_mean,tmax3_mean,tmax4_mean,tmax5_mean,tmax6_mean,tmax7_mean,tmax8_mean,tmax9_mean,tmax10_mean,tmax11_mean,tmax12_mean,alt_mean,prec1_mean,prec2_mean,prec3_mean,prec4_mean,prec5_mean,prec6_mean,prec7_mean,prec8_mean,prec9_mean,prec10_mean,prec11_mean,prec12_mean
35.75,23.75,204.5,61.75,28.5,5676,317,104,213,149,279.25,279.25,136.25,574.5,119.25,1,86.25,313.25,6,6,284,104.5,104,117.25,143.75,185.25,233.5,251.25,252,226,189,154.75,121.75,154.75,160.25,178,212,260.25,306.5,316.25,316.75,286,250.25,210.5,173.25,133,119.25,76,62.75,30.75,10.25,2.75,1,2,10,66.5,78.75,114.5
35.75,24.25,206,68.5,30,5756.5,325.5,102.5,223,137,283,283,137,601,118.5,1,85,322.5,6,6,322.5,102.5,103,116,143,184.5,233.5,249.5,249.5,222,186.5,152.5,120,159,164,181.5,218,266,314,325.5,324,293,253,212,175,115,117,87,71.5,32.5,10,3,1,2,9,69,81,118.5
35.75,27.25,203,63.5999984741211,29,5724.7998046875,317,99.8000030517578,217.600006103516,152.399993896484,277.600006103516,277.600006103516,134,650,167.399993896484,1,99.8000030517578,401,4.40000009536743,4.40000009536743,313.200012207031,101,99.8000030517578,112.400001525879,141.199996948242,180,229.399993896484,247.600006103516,257.399993896484,228.399993896484,186,148.199996948242,120.800003051758,156.600006103516,158.399993896484,175.800003051758,211,252.600006103516,299,315,317,292,251.800003051758,211.399993896484,176.399993896484,228.4,167.399993896484,77.5999984741211,67.5999984741211,26.3999996185303,12.1999998092651,2.59999990463257,1,1,9,51.2000007629395,84.4000015258789,148.800003051758
35.75,27.75,210,68.5,30,5896,329,103,226,156.5,286.5,286.5,140,735.5,194,0,105.5,480.5,3,3,345.5,103.5,103,116.5,146.5,187.5,237.5,253.5,264.5,235.5,190,149.5,122.5,163,167,185,219.5,265,310.5,325.5,329,304.5,259.5,219,182.5,85,194,77.5,74.5,24,14,2,1,0,8,53.5,105,181.5
36.25,-4.75,201.5,89.5,38,4937,324,92.5,231,152,265,268,143,544,89,1,71.5,254.5,13,20,251,92.5,103.5,116,130.5,162.5,199.5,224.5,232.5,211.5,171.5,131.5,102.5,182,190.5,206.5,220,264,293.5,317,324,299,253,216.5,187,34,80.5,85.5,56,47,18.5,8.5,1,3.5,15.5,54.5,89,85.5
36.25,-5.25,193.33332824707,88.6666641235352,38.5,4803.83349609375,314.833343505859,87.8333358764648,227,139.16667175293,254.66667175293,258.666656494141,136.5,673.833312988281,110,1,74.1666641235352,319.833343505859,12.1666669845581,20.8333339691162,318.833343505859,87.8333358764648,97.6666641235352,110.166664123535,125,155.5,188.66667175293,213.5,222.33332824707,202.83332824707,165,124.333335876465,95.1666641235352,174,184.5,200.5,211.16667175293,254.16667175293,282.333343505859,307.666656494141,314.833343505859,290.833343505859,245.5,208.66667175293,178.5,124.5,102.666664123535,109,75.1666641235352,58.8333320617676,21.3333339691162,8,1,3.16666674613953,16.6666660308838,63.6666679382324,107.333335876465,107.666664123535
36.25,-5.75,188.777770996094,83.1111145019531,36.8888893127441,4871.66650390625,305.555541992188,83.3333358764648,222.222229003906,129.222229003906,250.444442749023,254.222229003906,129.222229003906,731.444458007812,122.111114501953,0.666666686534882,73.3333358764648,335.444458007812,12.777777671814,21.8888893127441,335.444458007812,83.3333358764648,94.6666641235352,110.444442749023,126.333335876465,155.33332824707,188.111114501953,212,221.555557250977,201.777770996094,163.33332824707,121.444442749023,89.8888854980469,163.111114501953,175.66667175293,195.33332824707,206.888885498047,247,275.333343505859,300,305.555541992188,284.666656494141,240.555557250977,202.111114501953,169,150.333333333333,101,122.111114501953,96.2222213745117,64,22.4444446563721,9,0.666666686534882,3.11111116409302,17.8888893127441,73.2222213745117,109,111.888885498047
36.25,-6.25,196,75.3333358764648,35,4938.66650390625,305.333343505859,93,212.33332824707,147.33332824707,257.333343505859,261.666656494141,135,599.333312988281,93.3333358764648,1,69.3333358764648,258,11.6666669845581,21.3333339691162,255.66667175293,93,107,122.333335876465,136.33332824707,166.33332824707,199,222.66667175293,233.33332824707,214.66667175293,174,133,99,162.66667175293,176.66667175293,197.33332824707,210.66667175293,252.66667175293,279.333343505859,303,305.333343505859,292.666656494141,246.33332824707,205,170.66667175293,31.3333333333333,73,89.6666641235352,79.6666641235352,52.6666679382324,22,7.66666650772095,1,3.33333325386047,17.3333339691162,75.6666641235352,84.6666641235352,93.3333358764648
36.25,14.25,206.5,72,32,5381.5,329.5,107.5,222,190,275,278.5,143.5,473,100.5,0,84.5,258,7,38,146,107.5,110.5,118.5,136.5,172.5,211.5,238,247,227.5,192.5,157.5,126,167.5,172.5,184.5,208.5,255,296,327.5,329.5,302,261,221,183,48.4999999999999,77,35.5,34,21.5,6.5,3,0,4,34,100.5,71,86.5
36.25,22.75,199.25,61.75,27.5,5780.5,320.25,99.75,220.5,148.25,275.25,275.25,130.5,576,123.75,2,86,325.5,7.5,7.5,249.5,99.75,100.75,113.75,138.25,180.5,223.5,246.25,246.25,221.75,182,150.5,119,147.25,152,169.75,201.75,252.25,298.5,320,318,287.75,241,205.25,167.25,146.75,111,59.75,61,29.5,12.75,2.25,2.75,2.5,12.75,67.5,90.75,123.75
36.25,23.25,199.25,59,26,5867,321.5,100.25,221,147.25,277,277,129.5,542.5,115.75,2.25,85.75,306,7,7,221.25,100.25,100.75,113.75,139.5,182,226.5,248.5,248.75,222.75,182.75,151.25,119.5,145,149.5,167.75,200.5,252,299.5,321.5,318,286,238.25,203,165,163.25,105.75,56.25,59,27.75,11.75,2.25,2.5,2.25,11.75,62.5,84.5,115.75
36.25,25.25,208.66667175293,56,27.3333339691162,5426,312.333343505859,111.333335876465,201,161,280,280,142,443.333343505859,93.6666641235352,0,85.6666641235352,241.66667175293,4,4,203,113,111.333335876465,124.333335876465,153,189.66667175293,237.66667175293,257,259,231.33332824707,195,162.33332824707,134.66667175293,161,162.33332824707,179.66667175293,217.66667175293,258,301.333343505859,312,312.333343505859,285.333343505859,254,215,180.33332824707,47.3333333333333,93.6666641235352,57.6666679382324,51.3333320617676,21.6666660308838,9.66666698455811,3,1,0,8.66666698455811,49,59,88.3333358764648
36.25,25.75,208.75,58,27.5,5508.25,316.5,109.5,207,143.25,280.75,280.75,141.25,473.5,107.25,0,89.5,267,3,3,224.25,112.25,109.5,122.25,151.75,188,236.25,256.25,260.25,231.5,194.75,160.75,133.5,162,162.25,180,217.25,257.25,301.5,315.25,316.5,288.5,256,214.75,181.5,65.5,107.25,63.25,53.5,23,9.75,2.5,0.5,0,8.5,47,62.25,96.25
36.25,27.25,207,76.5,31,6207.5,339.5,95.5,243.5,150,288.5,288.5,133.5,703.5,180,1,101.5,440,4,4,336.5,95.5,95.5,110,139.5,180.5,229,249.5,257,226.5,182,143.5,115,157.5,160,182,220.5,269.5,317,339.5,339,308.5,259,212.5,177,163,180,88,68.5,28,15,3,1,1,10,50,92.5,168
36.25,27.75,203.16667175293,72.8333358764648,30,6157,329.833343505859,92.6666641235352,237,146.5,283.5,283.5,130.16667175293,775.666687011719,200.33332824707,0.833333313465118,103.833335876465,500.833343505859,5.33333349227905,5.33333349227905,474.5,92.6666641235352,93,107.666664123535,137.66667175293,180,230,246.33332824707,257.833343505859,227.66667175293,180.16667175293,139,111.666664123535,153.5,157.83332824707,178.83332824707,215.5,263.5,310,328.166656494141,329.833343505859,303.333343505859,253.83332824707,210.33332824707,172.33332824707,215.5,200.33332824707,82.8333358764648,78.1666641235352,27.3333339691162,17.1666660308838,3.16666674613953,1.5,0.833333313465118,9.5,54.3333320617676,109,191.16667175293
36.25,28.25,208.199996948242,75,31.2000007629395,6158.60009765625,335,96.1999969482422,239,151,288.600006103516,288.600006103516,134.800003051758,814,208.399993896484,0.800000011920929,104.800003051758,534,5.40000009536743,5.40000009536743,495,96.1999969482422,96.1999969482422,111.599998474121,141.600006103516,185.199996948242,235,250.399993896484,262.200012207031,231.800003051758,183,140.800003051758,114.199996948242,159.600006103516,165.399993896484,185.800003051758,221.800003051758,269.600006103516,316,333.200012207031,335,309.600006103516,260,216.399993896484,178.199996948242,95.4,207.800003051758,81,82,26,18.3999996185303,2.59999990463257,1.79999995231628,0.800000011920929,9.80000019073486,57.2000007629395,120,206.199996948242
36.75,-1.75,196,88,36,5319,325,84,241,171,265,269,133,228,37,1,50,90,13,24,74,84,92,108,127,160,198,227,233,210,166,124,94,171,181,196,215,249,289,320,325,298,251,210,179,96,24,24,20,21,17,9,1,3,20,37,27,26
36.75,-2.25,192.66667175293,86.3333358764648,35.3333320617676,5365.5,321.666656494141,81.1666641235352,240.5,167,262.833343505859,266.5,129.5,233.5,35.5,1.33333337306976,48.1666679382324,88.3333358764648,13.8333330154419,23.5,77.1666641235352,81.1666641235352,89.3333358764648,105.166664123535,123.5,157.16667175293,194.83332824707,225.5,232,208.16667175293,163.83332824707,121.833335876465,91.1666641235352,166.16667175293,176.16667175293,191.5,210.16667175293,244.66667175293,284.5,317,321.666656494141,294,245.66667175293,205,173.66667175293,175.833333333333,25.6666660308838,25.3333339691162,21.6666660308838,23.5,16.1666660308838,9.16666698455811,1.33333337306976,3,19,35.5,26.8333339691162,25.6666660308838
36.75,-2.75,175.83332824707,98.6666641235352,35.8333320617676,5942,326,54.6666679382324,271.5,131.33332824707,255.33332824707,257.333343505859,106.666664123535,333.333343505859,43,3.5,47.3333320617676,120.166664123535,22.6666660308838,32,113.833335876465,54.6666679382324,64.8333358764648,81.8333358764648,99.5,133.16667175293,175.83332824707,207.16667175293,212.83332824707,184.66667175293,139.33332824707,97.8333358764648,67.3333358764648,144.5,158.33332824707,176.16667175293,197.66667175293,236,286.666656494141,324,325,289,232,186.66667175293,148.83332824707,571.666666666667,37,38.1666679382324,36.8333320617676,40.1666679382324,23.3333339691162,11.8333330154419,3.5,7,21.5,40.5,34.3333320617676,38.3333320617676
36.75,-3.25,166.83332824707,111,36.8333320617676,6375.5,335.333343505859,36.6666679382324,298.5,106,253,253.16667175293,92.3333358764648,415.5,52.5,4.33333349227905,49.5,153.66667175293,25.5,30.6666660308838,149.16667175293,36.6666679382324,49.1666679382324,66.6666641235352,84,118.333335876465,164,194.83332824707,199.5,168,123,81.5,49.8333320617676,132.5,150.33332824707,170,193,235,293.5,335.333343505859,332.5,289.666656494141,226,176.33332824707,134.66667175293,813.666666666667,48.1666679382324,51.5,47.6666679382324,52.1666679382324,27.6666660308838,12.3333330154419,4.33333349227905,8.66666698455811,23.1666660308838,45.3333320617676,45.1666679382324,49.5
36.75,-3.75,172.16667175293,112,37,6369.66650390625,340,40.6666679382324,299.166656494141,103.5,258.5,258.5,97.1666641235352,444.166656494141,60,3.66666674613953,54.8333320617676,171.16667175293,21.5,21.5,170.33332824707,40.6666679382324,55.8333320617676,73.6666641235352,89.5,124.666664123535,170.5,199,204.5,171.66667175293,127,85,53.1666679382324,137.33332824707,157,178.16667175293,198.83332824707,244.33332824707,301.666656494141,339.833343505859,337.666656494141,293.666656494141,230.5,179.83332824707,139.5,713.166666666667,56,59.6666679382324,48.5,53.1666679382324,26.5,11.1666669845581,3.66666674613953,6.66666650772095,20.5,47,56.5,54.8333320617676
36.75,-4.25,186.285720825195,101,36.5714302062988,5917.85693359375,334.571441650391,62.4285697937012,272.428558349609,121.428573608398,265.428558349609,265.857147216797,116.428573608398,503.571441650391,76.7142868041992,2.57142853736877,62.8571434020996,212.285720825195,18.4285717010498,20.8571434020996,210.285720825195,62.4285697937012,77.2857131958008,93.2857131958008,108.714286804199,143.714279174805,188,215.571426391602,222,192.142852783203,147.714279174805,104.857139587402,73.7142868041992,155.428573608398,170.428573608398,190.714279174805,209.142852783203,256,301.857147216797,332.571441650391,334.285705566406,297,239.428573608398,195.142852783203,159,427.857142857143,68.4285736083984,74.7142868041992,53,50.8571434020996,23.4285717010498,10.7142858505249,2.57142853736877,5,17.7142848968506,53.4285697937012,75.8571395874023,67
36.75,-4.75,185.777770996094,100.666664123535,37.2222213745117,5737.33349609375,331.555541992188,65.5555572509766,266.333343505859,122.333335876465,262,263,118.222221374512,597.333312988281,93.8888854980469,2.22222232818604,67.2222213745117,262.888885498047,17.3333339691162,24.1111106872559,261.777770996094,65.5555572509766,77.8888854980469,92.8888854980469,109.333335876465,142.777770996094,184.777770996094,211.555557250977,218.66667175293,192,149,106.888885498047,75.4444427490234,158,170.111114501953,190.777770996094,208.222229003906,256.777770996094,297.222229003906,327.777770996094,331.555541992188,297.222229003906,239.66667175293,196.444442749023,161.222229003906,411.333333333333,84.4444427490234,92.6666641235352,66.3333358764648,54.8888893127441,24.6666660308838,10.5555553436279,2.22222232818604,4.77777767181396,17.8888893127441,62.1111106872559,92,84.5555572509766
36.75,-5.25,170.888885498047,107.555557250977,37.8888893127441,5999.22216796875,328.888885498047,47.8888893127441,280.888885498047,99.6666641235352,250.222229003906,251.888885498047,99.6666641235352,717.555541992188,114.444442749023,2.22222232818604,68,316.555541992188,19.6666660308838,28.5555553436279,316.555541992188,47.8888893127441,58.6666679382324,74,92.4444427490234,125.666664123535,165.33332824707,191.66667175293,199.777770996094,174.66667175293,131.66667175293,88.8888854980469,56.4444427490234,140.33332824707,154.33332824707,176.222229003906,194.66667175293,246.111114501953,288.777770996094,325.444458007812,328.888885498047,291.666656494141,227.777770996094,179.555557250977,141.777770996094,677.111111111111,102.111114501953,114.444442749023,88.2222213745117,64.6666641235352,29.5555553436279,11.3333330154419,2.22222232818604,6.22222232818604,20.3333339691162,74,105,100
36.75,-5.75,190,92.4444427490234,35.8888893127441,5704.77783203125,329.111114501953,74.5555572509766,254.222229003906,125.333335876465,263,266.333343505859,121,638.333312988281,98.2222213745117,1,69.1111145019531,275.666656494141,14.6666669845581,21.8888893127441,275.666656494141,74.5555572509766,86.7777786254883,102.777778625488,120.111114501953,155.33332824707,189.444442749023,214.222229003906,226,203.555557250977,159.555557250977,113.333335876465,77.7777786254883,156.33332824707,171.777770996094,194,207.888885498047,259.888885498047,293.222229003906,325.111114501953,329.111114501953,299.444458007812,243.66667175293,195.66667175293,157.444442749023,172.444444444444,84.6666641235352,98.2222213745117,78.3333358764648,57,23.6666660308838,9.66666698455811,1,3.88888883590698,17,76.4444427490234,95.3333358764648,92.7777786254883
36.75,-6.25,196.33332824707,85,35.1111106872559,5425.77783203125,322.444458007812,84.2222213745117,238.111114501953,167.222229003906,264.555541992188,268.555541992188,129.66667175293,524.888916015625,78.4444427490234,0.777777791023254,67.6666641235352,225.888885498047,11.6666669845581,19.2222213745117,218.444442749023,84.2222213745117,100,114.444442749023,129.444442749023,167.111114501953,197.444442749023,222.222229003906,233.444442749023,212.111114501953,169.444442749023,125,88.7777786254883,161.66667175293,177.777770996094,198.66667175293,213.444442749023,259.888885498047,290.111114501953,321.222229003906,322.444458007812,299.777770996094,250.777770996094,203.33332824707,165.444442749023,21.5555555555556,66.5555572509766,76.4444427490234,60.7777786254883,46.8888893127441,20.7777786254883,8.44444465637207,0.777777791023254,2.66666674613953,15.8888893127441,72.8888854980469,77.6666641235352,75.5555572509766
36.75,-6.75,198,92,37,5523,331,83,248,168,267,271,130,477,74,1,67,207,12,19,197,83,99,113,128,172,194,221,230,208,166,122,88,162,179,201,221,269,298,329,331,305,256,207,167,19,63,68,50,42,20,8,1,3,15,67,74,66
36.75,-7.75,188,94,42,4459,309,88,221,144,244,249,135,444,78,1,72,211,11,14,207,88,97,104,119,147,174,197,201,190,160,123,95,171,181,198,210,245,274,306,309,291,249,209,178,1,78,63,38,34,17,9,1,1,12,57,67,66
36.75,11.75,200.5,68.5,31.5,5378,322.5,107.5,214.5,139,269,273,139,312.5,55,0,71.5,142,7,26.5,115,108.5,107.5,113,132,167.5,208.5,235,243,225,189.5,150,118,161,166.5,177.5,204.5,250,289.5,317,322.5,295,252.5,212,172.5,93.5,53.5,34.5,27,21,7.5,4.5,0,2.5,24,54.5,29.5,54
36.75,12.25,195,66,30,5432,316,102,214,176,264,268,132,337,61,0,71,153,9,29,152,103,102,109,127,163,204,231,238,220,185,145,114,152,158,170,197,243,284,311,316,289,245,205,165,215,55,36,28,23,8,5,0,3,26,59,33,61
36.75,14.25,198,76,34,5323.5,317.5,94.5,223,180.5,265,269,135.5,397.5,88.5,1.5,76.5,204,13,36,134,94.5,97.5,105.5,125.5,164.5,206,230.5,239.5,218,180.5,143,111.5,163.5,170,183,205.5,248.5,287,310.5,317.5,296,254.5,214.5,178,54.5000000000007,58,30,32,23.5,10,4,1.5,7.5,27,88.5,55.5,60.5
36.75,14.75,187.66667175293,80.5,33.5,5639,318.5,80.8333358764648,237.66667175293,167.66667175293,260.5,263,122.5,435,100,1.66666662693024,77,220.33332824707,16,41,149.66667175293,80.8333358764648,83.1666641235352,92.8333358764648,113.166664123535,153.66667175293,196.5,220.83332824707,228.83332824707,206,167.5,130.16667175293,97.8333358764648,150.66667175293,157.33332824707,171.33332824707,194.83332824707,242.5,285.833343505859,313.5,318.5,290.166656494141,243.16667175293,202.83332824707,165.33332824707,255.333333333333,65,30.8333339691162,37.1666679382324,24.1666660308838,11.1666669845581,5.16666650772095,1.66666662693024,9,30.1666660308838,100,57.5,62.8333320617676
36.75,15.25,198,84.5,35.25,5512.75,328.75,90.5,238.5,179.5,269,272,134.5,451.25,113,1.25,83.25,235.5,14.5,39.5,156.75,90.5,92.75,102,121.75,161,203.5,227.5,234.5,214,176.5,139.25,106.25,165.5,171.75,184.75,206.25,250.5,295.75,323.5,328.75,301.75,256.25,217,179.5,75.75,70.75,28.75,40.75,21.5,9.5,5,1.25,8.25,30.25,113,57.75,64.5
36.75,21.75,196.399993896484,77.5999984741211,33.5999984741211,5551.39990234375,318.399993896484,90.5999984741211,227.600006103516,145.199996948242,266.799987792969,267.600006103516,129.199996948242,744.400024414062,155.600006103516,3.40000009536743,80.8000030517578,404.200012207031,17,31.2000007629395,351.799987792969,90.5999984741211,92.5999984741211,105.199996948242,129.199996948242,168.399993896484,206.399993896484,232.800003051758,234.600006103516,211,170.600006103516,138.800003051758,108.400001525879,153.199996948242,159.800003051758,179,212.800003051758,259,295.399993896484,313.600006103516,318.399993896484,295.799987792969,254.399993896484,210,170,139.2,121.800003051758,74.5999984741211,72,39,21,6.19999980926514,3.40000009536743,7.59999990463257,23.2000007629395,93.4000015258789,127,155.600006103516
36.75,22.25,175.33332824707,88.1666641235352,34.6666679382324,5948,314.333343505859,62.3333320617676,252.16667175293,120.333335876465,253.5,253.5,104.166664123535,729,152,6.83333349227905,77.3333358764648,388.333343505859,25.3333339691162,25.3333339691162,347.666656494141,62.3333320617676,65.5,79.6666641235352,105,145.33332824707,184.83332824707,207.16667175293,207.33332824707,181.83332824707,143.66667175293,112.333335876465,81.8333358764648,129.83332824707,136.33332824707,157.5,191.66667175293,244.83332824707,292.333343505859,314.166656494141,314,283.333343505859,231,188.66667175293,147,471.166666666667,120.5,75.1666641235352,73.1666641235352,43,23.8333339691162,9.5,6.83333349227905,9,19.5,80.3333358764648,115.833335876465,152
36.75,22.75,190.5,80.25,31.875,6023.25,327.25,79.75,247.375,135.25,270.125,270.125,118.625,609,129.125,4.625,80,330.75,15.875,15.875,294.5,79.75,82.625,96.5,123,164.75,206.25,228.25,228.125,201.375,162.625,130.75,99.625,141.875,147.875,168.375,202.25,255.375,304.875,327.25,325.625,292.875,240,200.25,159.75,239.75,103.375,62.125,63.25,34.875,18,6.125,4.75,5.5,15.125,69.125,98,129.125
36.75,23.25,196.25,72.75,29.5,6119.5,331.25,88,243.25,140.5,277.75,277.75,123.5,525.5,111.75,3.25,81.5,287.5,11,11,243,88,90.5,104.5,132,175.5,218.25,240.5,239.75,211.75,172,139.75,108,143.75,149.75,169.5,205.25,259.5,309,331.25,328,293.75,240.75,202,162,178.5,92,53.25,57,29.75,14.5,4.25,3.5,3.25,12,60.25,84,111.75
36.75,24.25,200.25,59.25,27,5787.5,316.25,100.5,215.75,147.5,276.75,276.75,130.5,414.25,92.25,0.25,86.75,235.25,3,3,192.75,100.5,101.25,114.5,143.25,185.25,230.5,249.25,247,222.25,182.5,150.5,120,146.5,151.5,170.5,208.5,259.75,307,316.25,310.5,282.25,237.75,202.5,164.75,168.25,79,44,46.25,22.5,10.5,2.5,0.5,0.25,7,45.5,64,92.25
36.75,24.75,204.800003051758,56.7999992370605,27,5571,314.200012207031,107.199996948242,206.800003051758,154.800003051758,277.799987792969,277.799987792969,136.800003051758,391.799987792969,84.5999984741211,0,86,220,3,3,167,108,107.199996948242,120.199996948242,149,189.199996948242,233.600006103516,253.800003051758,252.399993896484,227,189.199996948242,157.600006103516,127.800003051758,153.600006103516,156.800003051758,175.399993896484,214,260.600006103516,303,314.200012207031,309.799987792969,283.200012207031,246.600006103516,209,173.199996948242,89,77,45,45.2000007629395,20,9.60000038146973,2.59999990463257,0.400000005960464,0,7.19999980926514,42,58,84.5999984741211
36.75,25.25,202.875,56.625,27.75,5396.875,306.75,105.75,201,153.125,272.875,272.875,136.25,416.375,87,0,85.75,228.625,4.25,4.25,189.5,107.125,105.75,118.125,147,184.875,229.125,250.25,250.375,224.625,189.375,157.375,129,153.75,156.5,174.875,212.5,255,293.875,306.75,306.375,280.125,250.375,209.625,175,134.75,86.5,53.5,49.75,20.75,9.75,3.125,1,0,7.625,42.25,56.5,85.5
